StudentID,Gender,Parent_income,IQ,Encourage,Plan
3386,male,48400,95,not encourage,not plan
3387,male,8700,98,not encourage,not plan
3388,female,32300,92,not encourage,not plan
3389,female,45210,115,encourage,plan
3394,female,29300,91,not encourage,not plan
3395,female,65230,100,encourage,plan
3396,female,57600,136,encourage,not plan
3399,female,37100,61,not encourage,not plan
3404,male,15900,90,not encourage,not plan
3406,male,32670,61,encourage,not plan
3407,male,62260,119,encourage,plan
3408,female,21420,109,encourage,not plan
3412,male,36990,103,encourage,not plan
3413,female,34300,98,not encourage,not plan
3415,male,68530,121,encourage,plan
3416,male,35300,106,not encourage,not plan
3418,female,35640,95,encourage,not plan
3420,female,30510,75,encourage,not plan
3422,female,48300,78,not encourage,not plan
3425,female,32200,80,not encourage,not plan
3427,male,55660,136,encourage,plan
3429,male,38500,136,encourage,plan
3430,male,44300,88,not encourage,plan
3431,female,48500,95,not encourage,not plan
3433,male,38000,91,not encourage,not plan
3434,female,7700,108,not encourage,not plan
3435,male,69850,121,encourage,plan
3440,male,32200,101,not encourage,not plan
3441,male,52650,80,encourage,not plan
3442,male,37800,94,encourage,not plan
3445,male,7200,89,not encourage,not plan
3447,female,31700,94,not encourage,not plan
3449,female,16300,69,not encourage,not plan
3452,male,40680,99,encourage,not plan
3453,female,53900,103,encourage,plan
3454,male,42300,65,not encourage,not plan
3455,female,33800,92,not encourage,not plan
3458,male,33000,91,not encourage,not plan
3459,male,48840,101,encourage,plan
3460,female,20700,82,not encourage,not plan
3464,male,35310,122,encourage,plan
3473,female,36850,91,encourage,plan
3474,female,38200,84,not encourage,not plan
3475,female,20900,92,not encourage,not plan
3478,female,33200,77,not encourage,not plan
3482,male,34100,68,not encourage,not plan
3485,male,54010,110,encourage,plan
3486,male,47800,106,not encourage,not plan
3487,male,49800,99,not encourage,not plan
3488,male,50160,101,encourage,plan
3489,male,61600,106,encourage,plan
3490,female,35100,77,not encourage,not plan
3491,female,35600,91,not encourage,not plan
3493,female,19910,110,encourage,plan
3496,female,8300,95,not encourage,not plan
3499,male,51400,68,not encourage,not plan
3500,male,35300,116,not encourage,not plan
3502,female,44000,103,not encourage,not plan
3503,male,69960,112,encourage,plan
3505,male,50160,104,encourage,plan
3508,female,31000,124,not encourage,not plan
3509,female,79860,129,encourage,plan
3510,female,27830,103,encourage,plan
3511,male,31680,105,encourage,not plan
3514,male,64900,103,encourage,plan
3519,male,72160,127,encourage,plan
3520,female,48500,126,not encourage,not plan
3521,male,60500,64,encourage,plan
3522,male,6660,67,encourage,not plan
3523,female,33100,125,not encourage,plan
3526,female,44900,109,not encourage,not plan
3527,male,30400,91,not encourage,not plan
3528,female,47200,110,not encourage,not plan
3529,male,59400,117,not encourage,plan
3530,male,35550,105,encourage,not plan
3531,male,34500,74,not encourage,not plan
3532,male,42700,89,not encourage,not plan
3533,female,36800,86,not encourage,not plan
3536,female,23500,106,not encourage,not plan
3539,male,35280,102,encourage,not plan
3541,male,69960,103,encourage,plan
3543,male,41580,100,encourage,not plan
3547,female,29900,108,not encourage,not plan
3548,female,17200,86,not encourage,not plan
3549,male,18400,102,not encourage,not plan
3550,male,37500,109,not encourage,not plan
3552,female,45540,105,encourage,plan
3553,female,18900,92,not encourage,not plan
3554,female,49500,133,not encourage,not plan
3557,male,44000,111,encourage,plan
3562,male,42390,108,encourage,not plan
3563,female,66420,73,encourage,not plan
3566,male,37600,94,not encourage,not plan
3567,male,11700,128,not encourage,not plan
3569,female,47190,97,encourage,plan
3571,female,38700,86,not encourage,not plan
3572,male,42660,91,encourage,not plan
3573,male,39710,97,encourage,plan
3577,female,31460,128,encourage,plan
3578,male,39930,135,encourage,plan
3579,female,37300,87,not encourage,not plan
3582,female,38520,106,encourage,not plan
3583,male,33210,100,encourage,not plan
3584,female,14700,97,not encourage,not plan
3586,female,34200,89,not encourage,plan
3589,female,40590,105,encourage,not plan
3590,female,42460,77,encourage,plan
3591,male,9700,74,not encourage,not plan
3592,female,58410,96,encourage,not plan
3593,female,46400,109,not encourage,not plan
3595,female,49680,98,encourage,not plan
3600,female,53640,108,encourage,not plan
3602,female,39960,100,encourage,not plan
3606,female,27450,113,encourage,not plan
3609,male,35600,89,not encourage,not plan
3611,female,34700,99,not encourage,not plan
3612,male,14900,126,not encourage,not plan
3615,male,69520,109,encourage,plan
3619,female,28000,66,not encourage,not plan
3622,female,12960,104,encourage,not plan
3623,male,37100,74,not encourage,not plan
3624,male,74140,110,encourage,plan
3633,female,36630,128,encourage,plan
3634,female,28500,63,not encourage,not plan
3636,male,44640,93,encourage,not plan
3638,male,39160,101,encourage,plan
3640,male,36630,109,encourage,not plan
3641,female,24900,112,not encourage,not plan
3645,male,64800,77,encourage,not plan
3650,female,30780,105,encourage,not plan
3651,female,23500,87,not encourage,not plan
3652,female,28700,70,not encourage,not plan
3653,female,29340,129,encourage,not plan
3654,female,35400,67,not encourage,not plan
3657,male,35860,64,encourage,plan
3659,male,33300,108,encourage,not plan
3660,female,31500,91,not encourage,not plan
3662,female,36630,110,encourage,not plan
3664,male,16500,79,not encourage,not plan
3667,female,69080,101,encourage,plan
3669,male,16300,61,not encourage,not plan
3671,male,42700,115,not encourage,not plan
3672,male,46530,104,encourage,plan
3675,male,74690,125,encourage,plan
3676,female,72930,131,encourage,plan
3677,male,34100,78,not encourage,not plan
3679,female,56160,69,encourage,not plan
3680,female,44190,93,encourage,not plan
3683,male,47600,70,not encourage,not plan
3685,female,40230,90,encourage,not plan
3686,female,57420,124,encourage,plan
3689,male,69300,103,encourage,plan
3690,male,43200,99,not encourage,not plan
3691,male,38610,103,encourage,plan
3692,female,66770,123,encourage,plan
3694,male,40600,93,not encourage,not plan
3695,male,15200,109,not encourage,not plan
3696,male,18090,133,encourage,not plan
3697,female,36700,70,not encourage,not plan
3699,male,61380,122,encourage,plan
3701,female,36300,91,not encourage,not plan
3702,male,68000,73,not encourage,plan
3706,female,27600,94,not encourage,not plan
3707,female,52910,138,encourage,plan
3710,male,62700,130,encourage,plan
3712,female,70900,128,not encourage,not plan
3714,female,35900,87,not encourage,not plan
3715,female,15950,131,encourage,plan
3718,male,46420,139,encourage,plan
3719,female,43600,119,not encourage,not plan
3721,male,47600,92,not encourage,not plan
3725,female,13200,122,encourage,plan
3726,male,71280,134,encourage,plan
3727,female,10400,76,not encourage,not plan
3735,female,78870,116,encourage,plan
3738,female,47520,117,encourage,plan
3740,female,56700,106,not encourage,not plan
3741,male,39270,92,encourage,plan
3747,female,5300,110,not encourage,not plan
3748,male,9900,82,not encourage,not plan
3750,male,31700,124,not encourage,not plan
3751,male,56870,102,encourage,plan
3753,female,45210,96,encourage,plan
3756,male,37980,131,encourage,not plan
3757,female,67500,95,not encourage,plan
3758,male,65010,98,encourage,plan
3759,male,19200,95,not encourage,not plan
3762,female,41400,97,encourage,not plan
3764,female,12700,102,not encourage,not plan
3765,female,23100,107,not encourage,not plan
3770,male,32900,73,not encourage,not plan
3773,male,28980,122,encourage,not plan
3774,female,30690,94,encourage,not plan
3775,female,41130,101,encourage,not plan
3777,male,34300,93,not encourage,plan
3779,female,37260,110,encourage,not plan
3780,female,44400,139,not encourage,not plan
3782,female,28050,97,encourage,plan
3785,female,7100,92,not encourage,not plan
3786,male,44000,83,not encourage,plan
3788,male,33800,63,not encourage,not plan
3790,male,40900,107,not encourage,not plan
3791,male,30600,104,not encourage,not plan
3792,male,51150,122,encourage,plan
3794,female,64130,127,encourage,plan
3795,female,41040,128,encourage,not plan
3796,male,53020,131,encourage,plan
3797,female,65560,99,encourage,plan
3800,female,33030,106,encourage,not plan
3801,male,29590,95,encourage,plan
3803,male,44550,99,encourage,not plan
3804,male,67100,112,encourage,plan
3805,male,61380,108,encourage,plan
3807,male,37200,102,not encourage,not plan
3810,female,44100,66,not encourage,not plan
3811,male,55660,107,encourage,plan
3812,female,37070,115,encourage,plan
3813,male,36500,133,not encourage,not plan
3814,female,18600,67,not encourage,not plan
3815,male,81730,136,encourage,plan
3819,female,42600,71,not encourage,plan
3822,female,5600,109,not encourage,not plan
3823,male,73700,118,encourage,plan
3825,female,26700,91,not encourage,not plan
3827,male,61490,106,encourage,plan
3833,male,44800,91,not encourage,not plan
3836,male,63140,93,encourage,plan
3837,female,39000,90,not encourage,not plan
3839,female,34100,102,not encourage,not plan
3842,female,12700,114,not encourage,not plan
3848,male,38800,88,not encourage,not plan
3850,male,26500,86,not encourage,not plan
3851,male,37510,131,encourage,plan
3855,female,44100,67,not encourage,not plan
3857,male,27900,98,encourage,not plan
3859,female,35800,96,not encourage,plan
3860,male,51040,134,encourage,plan
3861,male,15700,94,not encourage,not plan
3864,male,30400,78,not encourage,not plan
3865,male,50850,125,encourage,not plan
3867,female,36850,102,encourage,plan
3869,male,24700,104,not encourage,not plan
3870,female,46100,96,not encourage,not plan
3872,female,5400,76,not encourage,not plan
3873,male,31600,120,not encourage,not plan
3878,male,36360,115,encourage,not plan
3879,female,28980,102,encourage,not plan
3882,female,65560,105,encourage,plan
3884,male,33220,123,encourage,plan
3885,female,53240,121,encourage,plan
3888,female,46300,62,not encourage,not plan
3893,male,26400,85,not encourage,not plan
3894,male,46860,112,encourage,plan
3899,female,33500,79,not encourage,not plan
3901,male,15100,92,not encourage,not plan
3902,female,30900,92,not encourage,not plan
3904,female,40230,106,encourage,not plan
3905,male,28100,76,not encourage,not plan
3907,female,57300,103,not encourage,plan
3908,female,33000,92,not encourage,not plan
3911,female,19900,69,not encourage,not plan
3915,male,37620,106,encourage,not plan
3921,male,47900,84,not encourage,not plan
3924,male,31200,62,not encourage,not plan
3925,female,37600,98,not encourage,not plan
3926,male,47600,80,not encourage,not plan
3929,male,29700,94,not encourage,not plan
3933,female,51370,117,encourage,plan
3934,male,11250,93,encourage,not plan
3935,female,42600,96,not encourage,not plan
3936,male,53240,130,encourage,plan
3938,male,33000,100,not encourage,not plan
3942,male,34900,90,not encourage,not plan
3943,female,36800,112,not encourage,not plan
3946,male,7650,101,encourage,not plan
3947,male,22600,94,not encourage,not plan
3948,male,43470,86,encourage,not plan
3949,male,45760,101,encourage,plan
3951,male,20900,60,not encourage,not plan
3952,female,15800,88,not encourage,not plan
3953,male,44300,108,not encourage,not plan
3956,female,15210,107,encourage,not plan
3957,male,50760,98,encourage,not plan
3958,female,48100,96,not encourage,not plan
3960,male,29000,76,not encourage,not plan
3961,male,35000,96,not encourage,not plan
3962,female,22900,65,not encourage,not plan
3963,female,29200,106,not encourage,not plan
3968,female,16100,114,not encourage,not plan
3970,male,43450,140,encourage,plan
3971,male,32400,125,not encourage,not plan
3972,male,36500,83,not encourage,not plan
3975,female,44200,106,not encourage,not plan
3976,male,71940,102,encourage,plan
3977,male,38800,97,not encourage,not plan
3981,female,38200,62,not encourage,plan
3985,female,45090,95,encourage,not plan
3987,female,25400,137,not encourage,not plan
3993,female,74700,104,not encourage,not plan
3994,male,59950,94,encourage,plan
3996,female,34290,77,encourage,not plan
3997,female,36800,89,not encourage,not plan
3998,male,35800,100,not encourage,not plan
4000,male,81950,102,encourage,plan
4001,male,47600,93,not encourage,not plan
4002,female,12100,94,not encourage,not plan
4003,male,43670,119,encourage,plan
4004,male,61600,134,encourage,plan
4006,male,21960,108,encourage,not plan
4009,female,35310,79,encourage,plan
4010,female,6840,61,encourage,not plan
4012,female,12500,129,not encourage,not plan
4014,male,48620,106,encourage,plan
4017,female,55990,104,encourage,plan
4020,female,64080,129,encourage,not plan
4022,female,44640,128,encourage,not plan
4023,male,27100,91,not encourage,not plan
4025,female,38000,72,not encourage,not plan
4028,female,68310,125,encourage,plan
4029,female,39000,100,not encourage,not plan
4033,female,67980,133,encourage,plan
4036,female,52910,96,encourage,plan
4038,female,49610,85,encourage,plan
4040,female,21690,77,encourage,not plan
4041,male,40800,127,not encourage,not plan
4043,female,16200,66,not encourage,not plan
4044,female,41490,136,encourage,not plan
4045,male,59850,124,encourage,not plan
4047,female,35820,138,encourage,not plan
4050,male,33400,91,not encourage,not plan
4051,female,50820,118,encourage,plan
4052,female,47100,63,not encourage,not plan
4053,male,49800,95,not encourage,not plan
4054,male,36600,91,not encourage,not plan
4055,male,33660,85,encourage,not plan
4056,male,11200,97,not encourage,not plan
4057,male,31600,104,not encourage,not plan
4058,male,60940,94,encourage,plan
4059,female,57640,115,encourage,plan
4060,female,64020,107,encourage,plan
4063,male,22100,90,not encourage,not plan
4065,male,30500,97,not encourage,not plan
4066,male,35730,76,encourage,not plan
4068,male,41000,66,not encourage,not plan
4069,female,46530,102,encourage,plan
4075,female,23760,90,encourage,not plan
4077,female,32040,101,encourage,not plan
4080,female,47800,131,not encourage,plan
4082,female,36400,106,not encourage,not plan
4083,male,59180,101,encourage,plan
4088,male,38940,111,encourage,plan
4095,female,39270,108,encourage,plan
4100,male,37300,63,not encourage,not plan
4101,male,22440,130,encourage,plan
4103,male,34300,111,not encourage,not plan
4106,female,36270,75,encourage,not plan
4107,female,43830,83,encourage,not plan
4108,male,12800,71,not encourage,not plan
4110,male,23580,102,encourage,not plan
4111,male,48400,96,not encourage,not plan
4113,female,55350,63,encourage,not plan
4118,female,28000,97,not encourage,not plan
4119,male,48900,73,not encourage,not plan
4120,female,32100,66,not encourage,not plan
4121,female,11200,74,not encourage,not plan
4123,male,14500,98,not encourage,not plan
4125,female,49060,125,encourage,plan
4126,male,49900,69,not encourage,not plan
4127,female,50930,128,encourage,plan
4128,male,19700,108,not encourage,not plan
4131,female,59070,121,encourage,plan
4132,male,35640,101,encourage,plan
4133,female,61050,108,encourage,plan
4134,male,82170,131,encourage,plan
4137,female,40320,103,encourage,not plan
4138,male,36100,96,not encourage,not plan
4141,male,27170,91,encourage,plan
4143,female,29250,104,encourage,not plan
4144,female,71390,121,encourage,plan
4146,female,49700,105,not encourage,not plan
4147,male,61380,98,encourage,plan
4149,male,49700,93,not encourage,not plan
4150,male,34210,114,encourage,plan
4153,female,62590,126,encourage,plan
4154,male,63030,135,encourage,plan
4155,male,30510,101,encourage,not plan
4157,female,40300,113,not encourage,not plan
4158,male,8000,131,not encourage,not plan
4159,female,13800,92,not encourage,not plan
4160,female,75680,96,encourage,plan
4161,female,47630,130,encourage,plan
4162,female,34500,93,not encourage,not plan
4164,male,72700,109,not encourage,not plan
4165,male,36700,64,not encourage,not plan
4168,female,59950,106,encourage,plan
4169,female,37400,92,not encourage,not plan
4173,female,38800,79,not encourage,not plan
4175,male,64020,134,encourage,plan
4178,female,78320,105,encourage,plan
4179,female,31700,77,not encourage,not plan
4180,male,54890,102,encourage,plan
4182,male,35100,123,encourage,not plan
4184,female,80850,92,encourage,plan
4187,male,7000,79,not encourage,not plan
4188,female,34740,98,encourage,not plan
4193,female,13300,94,not encourage,not plan
4194,female,24100,101,not encourage,not plan
4196,female,12200,95,not encourage,not plan
4198,male,12420,74,encourage,not plan
4199,female,45700,107,not encourage,not plan
4201,female,30400,92,not encourage,not plan
4203,female,29900,67,not encourage,not plan
4206,female,79640,105,encourage,plan
4215,female,11500,63,not encourage,not plan
4216,female,14900,91,not encourage,not plan
4217,female,46970,96,encourage,plan
4218,female,40150,86,encourage,plan
4219,male,40320,75,encourage,not plan
4222,female,42200,79,not encourage,not plan
4223,male,37260,93,encourage,not plan
4224,male,28900,85,not encourage,not plan
4225,female,36500,80,not encourage,not plan
4226,male,39490,98,encourage,plan
4227,female,47400,99,not encourage,not plan
4228,male,78320,95,encourage,plan
4229,female,39710,97,encourage,plan
4230,male,35550,94,encourage,not plan
4232,female,42000,100,not encourage,not plan
4236,female,39510,110,encourage,not plan
4237,female,9300,72,not encourage,not plan
4238,female,61900,78,not encourage,plan
4239,male,51480,114,encourage,plan
4241,female,45400,98,not encourage,not plan
4242,female,54990,76,encourage,not plan
4243,female,36270,66,encourage,not plan
4244,male,30060,101,encourage,not plan
4247,female,38280,127,encourage,plan
4248,male,47300,92,encourage,plan
4249,female,34200,78,not encourage,not plan
4250,female,22300,71,not encourage,not plan
4251,male,50130,87,encourage,not plan
4254,female,28800,102,encourage,not plan
4255,female,41140,101,encourage,plan
4258,female,59730,132,encourage,plan
4266,male,29970,75,encourage,not plan
4267,male,64020,118,encourage,plan
4268,male,30100,109,not encourage,not plan
4270,female,44730,103,encourage,not plan
4271,female,30780,100,encourage,not plan
4276,male,13600,103,not encourage,not plan
4277,male,20100,89,not encourage,not plan
4278,female,10500,97,not encourage,not plan
4279,male,9800,91,not encourage,not plan
4280,male,19500,96,not encourage,plan
4283,female,12800,100,not encourage,not plan
4285,female,46420,90,encourage,plan
4286,male,36990,68,encourage,not plan
4287,female,39060,76,encourage,not plan
4290,male,67900,114,not encourage,plan
4292,female,8370,101,encourage,not plan
4293,female,51370,66,encourage,plan
4294,male,45540,131,encourage,plan
4296,female,68310,135,encourage,plan
4300,male,49100,66,not encourage,not plan
4302,male,38940,118,encourage,plan
4303,female,66800,106,not encourage,not plan
4305,female,22000,94,not encourage,not plan
4306,male,74690,134,encourage,plan
4309,female,51600,97,not encourage,not plan
4310,female,46500,62,not encourage,not plan
4311,male,55110,113,encourage,plan
4315,male,21670,91,encourage,plan
4318,female,21400,86,not encourage,not plan
4319,female,21600,64,not encourage,not plan
4322,male,41100,110,not encourage,plan
4324,male,55880,105,encourage,plan
4325,male,54560,138,encourage,plan
4326,male,76780,140,encourage,plan
4327,male,39200,65,not encourage,not plan
4328,male,36190,100,encourage,plan
4330,male,11500,104,not encourage,not plan
4331,female,39780,88,encourage,not plan
4333,male,6700,88,not encourage,not plan
4334,female,35400,92,not encourage,not plan
4335,female,43300,80,not encourage,not plan
4336,female,42000,101,not encourage,not plan
4338,male,42900,108,not encourage,not plan
4339,male,33300,104,not encourage,not plan
4341,female,12000,74,not encourage,not plan
4344,female,53100,121,encourage,not plan
4345,male,36300,106,not encourage,plan
4350,male,29100,91,not encourage,not plan
4356,male,18630,75,encourage,not plan
4358,male,34540,97,encourage,plan
4361,male,26200,66,not encourage,not plan
4365,male,39500,129,not encourage,not plan
4368,male,42300,96,encourage,not plan
4369,female,38200,116,not encourage,not plan
4370,male,30600,70,not encourage,not plan
4371,male,15210,107,encourage,not plan
4372,female,44100,109,encourage,not plan
4373,male,38070,98,encourage,not plan
4376,male,30150,92,encourage,not plan
4378,female,81400,97,encourage,plan
4380,male,18450,99,encourage,not plan
4382,female,47700,69,not encourage,not plan
4383,male,31900,90,not encourage,not plan
4385,male,57530,114,encourage,plan
4386,male,43650,98,encourage,not plan
4387,male,9600,109,not encourage,not plan
4389,female,32300,71,not encourage,not plan
4390,female,51590,134,encourage,plan
4392,male,6750,88,encourage,not plan
4393,male,38880,131,encourage,not plan
4396,female,80520,132,encourage,plan
4397,male,34650,100,encourage,plan
4399,female,15600,80,not encourage,not plan
4401,female,15200,80,not encourage,not plan
4402,female,55100,136,not encourage,not plan
4403,male,18900,63,not encourage,not plan
4404,female,38430,107,encourage,not plan
4405,female,38500,63,not encourage,not plan
4406,male,34200,79,not encourage,not plan
4408,male,54890,131,encourage,plan
4409,female,71610,102,encourage,plan
4410,male,75240,123,encourage,plan
4411,male,45200,131,not encourage,not plan
4412,male,41580,83,encourage,not plan
4418,female,34100,70,not encourage,not plan
4419,female,64080,88,encourage,not plan
4421,male,73200,96,not encourage,not plan
4423,male,24800,89,not encourage,not plan
4425,female,43340,137,encourage,plan
4426,male,44440,111,encourage,plan
4428,female,52800,103,encourage,plan
4430,male,56870,115,encourage,plan
4431,female,43020,74,encourage,not plan
4437,male,42400,110,not encourage,not plan
4438,female,73260,101,encourage,plan
4443,female,30510,120,encourage,not plan
4444,female,51370,74,encourage,plan
4445,female,23500,93,not encourage,not plan
4447,female,46620,137,encourage,not plan
4451,female,32000,109,not encourage,not plan
4455,male,74250,140,encourage,plan
4460,female,40600,65,not encourage,not plan
4462,male,45180,77,encourage,not plan
4464,male,57420,90,encourage,plan
4465,female,10200,97,not encourage,not plan
4466,male,38830,108,encourage,plan
4469,male,40200,92,not encourage,not plan
4470,male,37530,94,encourage,not plan
4471,female,23850,75,encourage,not plan
4473,female,5400,110,not encourage,not plan
4476,male,16300,94,not encourage,not plan
4477,male,36800,107,not encourage,not plan
4478,male,55700,101,not encourage,not plan
4479,female,53600,127,not encourage,not plan
4481,male,31200,106,not encourage,not plan
4482,male,14000,94,not encourage,not plan
4483,male,62100,103,encourage,not plan
4486,male,74910,96,encourage,plan
4488,female,62150,126,encourage,plan
4490,male,33300,136,encourage,not plan
4500,male,81180,109,encourage,plan
4501,female,39700,96,not encourage,not plan
4503,male,59950,120,encourage,plan
4505,female,42900,99,encourage,plan
4506,female,14000,104,not encourage,not plan
4507,female,24700,73,not encourage,plan
4509,female,9810,131,encourage,not plan
4510,female,38100,101,not encourage,not plan
4511,male,74800,100,encourage,plan
4513,female,32700,81,not encourage,not plan
4514,male,53190,89,encourage,not plan
4515,male,46400,90,not encourage,not plan
4516,male,40950,111,encourage,not plan
4518,female,32800,96,not encourage,not plan
4519,female,69080,103,encourage,plan
4524,female,45270,118,encourage,not plan
4527,male,51480,67,encourage,not plan
4528,male,47190,103,encourage,plan
4532,female,21420,73,encourage,not plan
4534,male,14000,97,not encourage,not plan
4535,male,39300,99,not encourage,not plan
4536,female,75020,122,encourage,plan
4537,male,39800,69,not encourage,not plan
4539,male,68970,120,encourage,plan
4540,male,51300,92,encourage,not plan
4543,male,42300,120,encourage,not plan
4544,female,38800,98,not encourage,not plan
4545,female,31860,98,encourage,not plan
4547,female,28200,63,not encourage,not plan
4549,male,24120,98,encourage,not plan
4550,male,18900,109,not encourage,plan
4551,male,38060,116,encourage,plan
4556,female,22900,102,not encourage,not plan
4557,female,45980,111,encourage,plan
4559,female,39400,110,not encourage,not plan
4560,male,25920,74,encourage,not plan
4562,male,35010,98,encourage,not plan
4564,female,61820,91,encourage,plan
4566,female,63360,81,encourage,not plan
4569,male,48000,117,not encourage,not plan
4571,male,42020,108,encourage,plan
4573,male,14100,118,not encourage,not plan
4575,male,11200,87,not encourage,not plan
4576,male,26550,105,encourage,not plan
4577,male,57310,122,encourage,plan
4578,female,44000,68,not encourage,not plan
4579,male,29160,95,encourage,not plan
4582,male,42200,64,not encourage,not plan
4584,male,40300,106,not encourage,not plan
4586,male,65560,96,encourage,plan
4588,male,47880,132,encourage,not plan
4589,male,27900,129,encourage,not plan
4591,male,60930,102,encourage,not plan
4592,male,41490,74,encourage,not plan
4593,female,34000,109,not encourage,not plan
4595,female,51120,91,encourage,not plan
4596,female,42030,91,encourage,not plan
4598,male,42750,98,encourage,not plan
4599,male,25000,91,not encourage,not plan
4600,female,55220,97,encourage,plan
4601,female,37600,130,not encourage,not plan
4602,male,66100,97,not encourage,not plan
4604,female,37300,107,not encourage,not plan
4605,male,31300,99,not encourage,not plan
4606,male,53570,86,encourage,plan
4608,female,20130,113,encourage,plan
4609,male,12700,89,not encourage,not plan
4610,male,59730,118,encourage,plan
4611,female,46200,121,not encourage,not plan
4618,female,55440,71,encourage,plan
4619,male,24100,62,not encourage,not plan
4621,male,19140,118,encourage,plan
4623,male,42750,64,encourage,not plan
4626,female,32500,107,not encourage,not plan
4627,male,32400,121,not encourage,not plan
4631,male,48730,122,encourage,plan
4632,male,58080,106,encourage,plan
4633,female,34470,90,encourage,not plan
4636,male,34800,94,not encourage,not plan
4641,female,54890,69,encourage,plan
4645,male,6200,94,not encourage,not plan
4647,male,45400,102,not encourage,not plan
4648,female,17700,104,not encourage,not plan
4650,male,35400,123,not encourage,plan
4657,female,27990,94,encourage,not plan
4662,female,47160,104,encourage,not plan
4666,female,52380,69,encourage,not plan
4669,female,55110,104,encourage,plan
4670,female,44200,102,not encourage,not plan
4672,female,29520,87,encourage,not plan
4675,male,31700,129,not encourage,not plan
4676,male,55330,128,encourage,plan
4677,male,43890,99,encourage,plan
4678,male,39160,121,encourage,plan
4681,male,12900,94,not encourage,not plan
4682,male,66440,102,encourage,plan
4683,female,23320,120,encourage,plan
4685,female,27900,104,not encourage,not plan
4686,female,35280,108,encourage,not plan
4687,male,66240,99,encourage,not plan
4689,male,49100,91,not encourage,not plan
4691,female,42500,81,not encourage,not plan
4692,male,27900,103,encourage,not plan
4696,female,28620,126,encourage,not plan
4699,female,71170,99,encourage,plan
4701,male,33110,78,encourage,plan
4702,female,34290,94,encourage,not plan
4703,male,64440,100,encourage,not plan
4704,female,34500,110,not encourage,not plan
4707,female,24100,84,not encourage,not plan
4708,male,8190,83,encourage,not plan
4709,female,45430,100,encourage,plan
4711,male,29250,70,encourage,not plan
4715,female,48100,110,not encourage,not plan
4716,female,72270,98,encourage,plan
4719,male,54780,96,encourage,plan
4725,male,27090,119,encourage,not plan
4727,female,24700,139,not encourage,not plan
4735,female,68970,107,encourage,plan
4738,female,38340,107,encourage,not plan
4739,female,48200,69,not encourage,not plan
4740,male,69190,99,encourage,plan
4741,male,51040,135,encourage,plan
4743,male,30800,70,not encourage,not plan
4745,female,40050,100,encourage,not plan
4746,male,47300,106,encourage,plan
4747,male,30060,72,encourage,not plan
4749,female,73700,127,encourage,plan
4751,female,68090,97,encourage,plan
4755,male,12200,100,not encourage,not plan
4756,female,39200,70,not encourage,not plan
4760,female,11300,81,not encourage,not plan
4761,female,49800,101,not encourage,not plan
4762,male,39600,62,not encourage,not plan
4764,female,16650,97,encourage,not plan
4765,female,27810,97,encourage,not plan
4767,male,59850,89,encourage,not plan
4770,female,42300,107,encourage,not plan
4771,female,10900,65,not encourage,not plan
4772,male,21700,93,not encourage,not plan
4776,male,42030,106,encourage,not plan
4778,male,54600,120,not encourage,not plan
4780,male,42600,63,not encourage,not plan
4784,male,34600,87,not encourage,not plan
4786,male,12300,95,not encourage,not plan
4789,female,45800,104,not encourage,not plan
4793,female,31300,107,not encourage,not plan
4795,female,28500,93,not encourage,not plan
4798,male,71390,105,encourage,plan
4800,female,59800,126,not encourage,not plan
4802,male,8190,81,encourage,not plan
4803,female,66600,126,not encourage,not plan
4806,male,43100,103,not encourage,not plan
4807,male,37700,96,not encourage,not plan
4811,female,6600,61,not encourage,not plan
4813,male,45500,87,not encourage,plan
4814,female,48690,135,encourage,not plan
4816,male,69960,105,encourage,plan
4817,male,42900,132,encourage,plan
4819,female,39000,102,not encourage,not plan
4823,female,69850,134,encourage,plan
4824,female,46500,92,not encourage,not plan
4829,male,34200,94,not encourage,not plan
4830,female,21700,73,not encourage,not plan
4831,female,41000,136,not encourage,plan
4834,male,37500,78,not encourage,plan
4836,female,19440,84,encourage,not plan
4837,male,28350,102,encourage,not plan
4838,female,10670,70,encourage,plan
4839,female,15900,116,not encourage,not plan
4840,male,65560,110,encourage,plan
4842,male,31200,94,not encourage,not plan
4843,female,46970,117,encourage,plan
4844,male,57310,140,encourage,plan
4845,female,7100,101,not encourage,not plan
4847,male,67100,112,encourage,plan
4849,female,20600,93,not encourage,not plan
4850,female,29500,133,not encourage,not plan
4851,male,9630,100,encourage,not plan
4852,male,29700,100,encourage,plan
4858,male,46500,128,not encourage,not plan
4859,female,11200,88,not encourage,not plan
4860,female,32800,133,not encourage,not plan
4865,female,31320,98,encourage,not plan
4867,female,74140,83,encourage,plan
4870,male,10600,64,not encourage,not plan
4872,female,60390,96,encourage,plan
4873,male,11600,76,not encourage,not plan
4877,female,54450,104,encourage,plan
4884,male,35600,94,not encourage,not plan
4887,female,46420,104,encourage,plan
4888,male,61050,99,encourage,plan
4889,male,18600,88,not encourage,not plan
4891,female,50700,122,not encourage,not plan
4893,male,4680,65,encourage,not plan
4896,male,47250,103,encourage,not plan
4897,female,32500,101,not encourage,not plan
4900,male,9100,96,not encourage,not plan
4901,female,36100,94,not encourage,not plan
4902,male,11990,138,encourage,plan
4904,male,35700,76,not encourage,not plan
4905,male,37840,135,encourage,plan
4906,female,17700,103,not encourage,not plan
4908,male,7700,81,not encourage,not plan
4909,female,48180,98,encourage,plan
